"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Enteroscape_v4.1.nlogo"
"parameter sweep (adhesion/deadhesion)"
"12/20/2024 23:23:39:968 -0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-10","10"
"[run number]","Eat","Yeast-Speed","Yeast-intake-prob","Yeast-adhesion-prob","Yeast-deadhesion-Prob","Yeast-biofilm-secretion-rate","Beneficial-Microbe-Speed","Beneficial-Microbe-intake-prob","Beneficial-Microbe-adhesion-prob","Beneficial-Microbe-deadhesion-Prob","Beneficial-Microbe-molecule-secretion-rate","Beneficial-Microbe-molecule-degradation-rate","Worm-Death-Probability","[step]","count turtles","ticks","g-death-tracker","g-pharynx-inflammation"
"2235","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3661","1307","3662","1","37"
"2241","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3435","1176","3436","2","36"
"2244","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3149","1093","3150","2","39"
"2253","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1541","525","1542","1","32"
"2247","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2817","954","2818","1","36"
"2239","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3978","1330","3979","1","35"
"2256","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1150","364","1151","2","25"
"2254","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1571","580","1572","1","35"
"2229","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","4522","1575","4523","2","36"
"2261","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","637","219","638","2","11"
"2233","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3550","1202","3551","2","38"
"2259","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1489","519","1490","1","31"
"2265","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1537","518","1538","1","33"
"2255","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2436","832","2437","1","32"
"2266","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1287","407","1288","2","24"
"2263","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1866","632","1867","1","32"
"2264","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2047","698","2048","1","31"
"2249","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3532","1211","3533","1","39"
"2251","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3482","1184","3483","2","39"
"2273","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","602","220","603","2","8"
"2257","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2936","1035","2937","2","36"
"2258","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2802","936","2803","1","35"
"2267","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2284","801","2285","2","36"
"2270","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1606","531","1607","1","31"
"2268","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2432","852","2433","1","35"
"2262","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3140","1110","3141","1","36"
"2275","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1991","606","1992","1","28"
"2277","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1829","613","1830","1","38"
"2274","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2305","812","2306","1","37"
"2272","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2700","920","2701","1","37"
"2279","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1785","560","1786","1","28"
"2269","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3439","1138","3440","1","35"
"2284","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1679","576","1680","2","34"
"2278","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2766","963","2767","2","39"
"2283","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2012","671","2013","1","37"
"2280","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2715","932","2716","1","40"
"2271","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3936","1345","3937","1","36"
"2289","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1439","485","1440","1","32"
"2281","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2915","998","2916","1","36"
"2260","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","4945","1653","4946","2","40"
"2291","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1178","384","1179","1","23"
"2288","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1831","619","1832","1","36"
"2276","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3733","1273","3734","1","40"
"2287","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2317","804","2318","1","37"
"2282","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3040","1015","3041","2","38"
"2293","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","1444","464","1445","1","27"
"2285","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2842","972","2843","2","39"
"2286","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2417","828","2418","1","35"
"2295","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2232","726","2233","2","33"
"2303","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","824","269","825","1","20"
"2297","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2391","823","2392","1","38"
"2298","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2528","846","2529","1","32"
"2294","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","2547","875","2548","1","32"
"2292","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3008","1066","3009","2","34"
"2304","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1990","689","1991","2","37"
"2302","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2306","755","2307","1","39"
"2301","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2764","917","2765","1","40"
"2299","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3344","1079","3345","2","37"
"2296","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3497","1178","3498","1","36"
"2290","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3903","1325","3904","2","37"
"2307","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2265","734","2266","1","38"
"2314","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1302","440","1303","2","35"
"2309","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2466","767","2467","2","40"
"2312","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2105","690","2106","1","39"
"2300","true","0.59","34","30","20","0.04","0.59","0","53","36","0.9","0.2","0.02","3681","1260","3682","1","38"
"2306","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3193","1069","3194","1","42"
"2315","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2165","705","2166","2","39"
"2308","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3092","1028","3093","1","41"
"2316","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2849","945","2850","1","38"
"2313","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2985","999","2986","1","43"
"2319","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2330","763","2331","1","40"
"2305","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3302","1103","3303","1","41"
"2310","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3690","1218","3691","1","40"
"2318","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2628","885","2629","1","42"
"2317","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2877","939","2878","1","42"
"2324","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1194","390","1195","2","27"
"2322","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2161","697","2162","1","39"
"2323","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2309","755","2310","2","41"
"2328","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1383","474","1384","2","29"
"2327","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1585","510","1586","1","30"
"2311","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3880","1293","3881","1","41"
"2320","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3313","1092","3314","2","41"
"2335","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","556","188","557","2","6"
"2326","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2560","827","2561","1","39"
"2321","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3464","1144","3465","2","44"
"2329","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2389","801","2390","2","41"
"2332","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2451","787","2452","1","40"
"2325","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3094","1041","3095","2","41"
"2331","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3124","1037","3125","2","41"
"2333","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2745","971","2746","1","39"
"2336","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2365","801","2366","2","38"
"2330","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3209","1055","3210","1","42"
"2339","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2115","711","2116","1","39"
"2338","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2090","728","2091","1","40"
"2341","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2060","692","2061","2","36"
"2337","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2563","857","2564","1","42"
"2334","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3500","1117","3501","2","42"
"2340","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2739","888","2740","2","41"
"2348","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1975","659","1976","1","39"
"2349","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1563","498","1564","2","33"
"2353","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2043","664","2044","2","39"
"2342","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3307","1055","3308","1","39"
"2352","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2338","761","2339","1","37"
"2350","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2633","895","2634","1","42"
"2347","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2937","951","2938","2","41"
"2345","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3017","993","3018","2","42"
"2344","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3231","1117","3232","1","42"
"2351","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2783","921","2784","1","41"
"2346","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3178","1070","3179","1","37"
"2343","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3791","1304","3792","2","42"
"2358","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1614","514","1615","1","32"
"2359","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1723","586","1724","1","37"
"2357","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2099","643","2100","2","33"
"2354","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2908","924","2909","1","41"
"2362","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1798","573","1799","1","35"
"2360","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2161","745","2162","1","40"
"2366","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1636","535","1637","1","32"
"2355","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2376","807","2377","1","41"
"2361","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2167","706","2168","1","39"
"2371","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1101","339","1102","1","25"
"2364","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2410","805","2411","1","40"
"2368","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1802","614","1803","1","38"
"2365","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2513","843","2514","1","38"
"2367","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2567","818","2568","1","40"
"2374","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1902","623","1903","2","34"
"2356","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3584","1199","3585","2","42"
"2372","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2528","802","2529","1","39"
"2370","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2691","898","2692","2","39"
"2369","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2804","896","2805","2","39"
"2379","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1523","485","1524","1","35"
"2380","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1543","475","1544","1","30"
"2382","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1411","470","1412","1","32"
"2381","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1516","473","1517","1","32"
"2373","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2297","761","2298","1","41"
"2363","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3706","1217","3707","2","42"
"2375","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3153","1027","3154","1","42"
"2377","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2611","898","2612","1","42"
"2390","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1383","457","1384","2","31"
"2376","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3180","1026","3181","2","39"
"2386","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2390","811","2391","2","36"
"2385","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2692","930","2693","1","42"
"2378","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3599","1189","3600","1","39"
"2387","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2728","872","2729","2","39"
"2389","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1716","563","1717","2","36"
"2391","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2267","734","2268","1","41"
"2388","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2741","909","2742","1","42"
"2395","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1118","357","1119","2","22"
"2383","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3318","1078","3319","1","43"
"2384","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","3271","1077","3272","2","39"
"2397","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1354","444","1355","1","30"
"2394","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","1765","564","1766","1","31"
"2406","true","0.59","34","30","30","0.04","0.59","0","53","36","0.9","0.2","0.02","1200","343","1201","2","25"
"2396","true","0.59","34","30","25","0.04","0.59","0","53","36","0.9","0.2","0.02","2222","728","2223","1","37"
